anchor_id,anchor_source,anchor_name,address,lat,lng,store_type,open_year,open_years,catchment_side_m,store_area_sqft,store_area_m2,seats,is_inside_sc,biz_zone,location_type,prefecture_en,prefecture_jp,municipality_en,municipality_jp,density_tier,shinkansen_served_municipality,starbucks_in_500m_sq_cnt,starbucks_cnt_1km,starbucks_cnt_3km,starbucks_cnt_5km,tullys_in_500m_sq_cnt,tullys_cnt_1km,tullys_cnt_3km,tullys_cnt_5km,tea_brands_in_500m_sq_cnt,tea_brands_cnt_1km,tea_brands_cnt_3km,tea_brands_cnt_5km,mister_donut_in_500m_sq_cnt,mister_donut_cnt_1km,mister_donut_cnt_3km,mister_donut_cnt_5km,competitors_in_500m_sq_cnt,competitors_cnt_1km,competitors_cnt_3km,competitors_cnt_5km,gongcha_in_500m_sq_cnt,gongcha_cnt_1km,gongcha_cnt_3km,gongcha_cnt_5km,nearest_gongcha_id,nearest_gongcha_dist_km,gongcha_inside_sc_in_500m_sq_cnt,gongcha_inside_sc_cnt_1km,gongcha_inside_sc_cnt_3km,gongcha_inside_sc_cnt_5km,gongcha_outside_sc_in_500m_sq_cnt,gongcha_outside_sc_cnt_1km,gongcha_outside_sc_cnt_3km,gongcha_outside_sc_cnt_5km,sc_in_500m_sq_cnt,sc_cnt_1km,sc_cnt_3km,sc_cnt_5km,sc_sales_floor_m2_sum_in_500m_sq,sc_sales_mn_jpy_sum_in_500m_sq,sc_sales_floor_m2_sum_1km,sc_sales_mn_jpy_sum_1km,sc_sales_floor_m2_sum_3km,sc_sales_mn_jpy_sum_3km,sc_sales_floor_m2_sum_5km,sc_sales_mn_jpy_sum_5km,stations_in_500m_sq_cnt,stations_cnt_1km,stations_cnt_3km,stations_cnt_5km,nearest_stations_id,nearest_stations_dist_km,stations_passengers_2019_sum_in_500m_sq,stations_passengers_2024_sum_in_500m_sq,stations_passengers_2019_sum_1km,stations_passengers_2024_sum_1km,stations_passengers_2019_sum_3km,stations_passengers_2024_sum_3km,stations_passengers_2019_sum_5km,stations_passengers_2024_sum_5km,shinkansen_in_500m_sq_cnt,shinkansen_cnt_1km,shinkansen_cnt_3km,shinkansen_cnt_5km,nearest_shinkansen_id,nearest_shinkansen_dist_km,schools_in_500m_sq_cnt,schools_cnt_1km,schools_cnt_3km,schools_cnt_5km,schools_university_in_500m_sq_cnt,schools_university_cnt_1km,schools_university_cnt_3km,schools_university_cnt_5km,schools_high_school_in_500m_sq_cnt,schools_high_school_cnt_1km,schools_high_school_cnt_3km,schools_high_school_cnt_5km,schools_vocational_in_500m_sq_cnt,schools_vocational_cnt_1km,schools_vocational_cnt_3km,schools_vocational_cnt_5km,pop_total_500m,pop_female_total_500m,households_total_500m,household_income_avg_500m,beverages_total_500m,beverages_tea_500m,beverages_tea_drinks_500m,pop_age_10_14_500m,pop_age_15_19_500m,pop_age_20_24_500m,pop_age_25_29_500m,pop_age_30_34_500m,female_10_14_500m,female_15_19_500m,female_20_24_500m,female_25_29_500m,female_30_34_500m,women_10_29_500m,foot_traffic_in_500m_sq_cnt,foot_traffic_cnt_1km,foot_traffic_cnt_3km,foot_traffic_cnt_5km,foot_traffic_pop_2019_all_alltime_sum_in_500m_sq,foot_traffic_pop_2019_all_nighttime_sum_in_500m_sq,foot_traffic_pop_2019_weekday_daytime_sum_in_500m_sq,foot_traffic_pop_2019_weekend_daytime_sum_in_500m_sq,foot_traffic_pop_2021_all_alltime_sum_in_500m_sq,foot_traffic_pop_2021_all_nighttime_sum_in_500m_sq,foot_traffic_pop_2021_weekday_daytime_sum_in_500m_sq,foot_traffic_pop_2021_weekend_daytime_sum_in_500m_sq,foot_traffic_pop_2019_all_alltime_sum_1km,foot_traffic_pop_2019_all_nighttime_sum_1km,foot_traffic_pop_2019_weekday_daytime_sum_1km,foot_traffic_pop_2019_weekend_daytime_sum_1km,foot_traffic_pop_2021_all_alltime_sum_1km,foot_traffic_pop_2021_all_nighttime_sum_1km,foot_traffic_pop_2021_weekday_daytime_sum_1km,foot_traffic_pop_2021_weekend_daytime_sum_1km,foot_traffic_pop_2019_all_alltime_sum_3km,foot_traffic_pop_2019_all_nighttime_sum_3km,foot_traffic_pop_2019_weekday_daytime_sum_3km,foot_traffic_pop_2019_weekend_daytime_sum_3km,foot_traffic_pop_2021_all_alltime_sum_3km,foot_traffic_pop_2021_all_nighttime_sum_3km,foot_traffic_pop_2021_weekday_daytime_sum_3km,foot_traffic_pop_2021_weekend_daytime_sum_3km,foot_traffic_pop_2019_all_alltime_sum_5km,foot_traffic_pop_2019_all_nighttime_sum_5km,foot_traffic_pop_2019_weekday_daytime_sum_5km,foot_traffic_pop_2019_weekend_daytime_sum_5km,foot_traffic_pop_2021_all_alltime_sum_5km,foot_traffic_pop_2021_all_nighttime_sum_5km,foot_traffic_pop_2021_weekday_daytime_sum_5km,foot_traffic_pop_2021_weekend_daytime_sum_5km
gc_1345,gongcha_existing,FUKUOKA AIRPORT,"3F, FUKUOKA AIRPORT International Terminal bldg., 767-1, Shimosui, Hakata-ku, Fukuoka-shi, Fukuoka",33.5895664,130.4113241,DOS,2024.0,2.3107460643394937,500,945.0124671624001,87.79449323678845,38.0,1,Terminal,Terminal, Fukuoka,福岡県,Hakata-ku,博多区,low_density,1,1.0,14,29,40,1.0,3,7,12,0.0,2,3,3,0.0,1,5,12,2.0,20,44,67,1.0,2,4,5,gc_1504,0.018211095293186902,1.0,2,4,5,0.0,0,0,0,1.0,12,25,38,71487.0,0.0,350940.53,74880.0,607196.61,153016.0,832128.61,216946.0,1.0,9,24,37,stn_10203,0.19672413547032047,0.0,19239.0,563281.0,648462.0,1105183.0,1190056.0,1379210.0,1482220.0,0.0,2,2,2,stn_9973,0.9124691093311529,1.0,24,142,255,0.0,0,2,9,0.0,2,13,20,1.0,21,72,85,1953,997,1610.3,3978048,64311322,13598379,7124532,20,20,108,186,219,9,13,60,102,129,184,0.0,4,24,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243462.91666666666,197759.4166666667,138005.0,141965.41666666666,202274.75,161506.9166666667,126552.41666666666,126083.16666666666,639407.75,556391.5,462627.25,466372.25,571886.5,503888.5,456706.4166666666,451937.5833333334,1002795.6363636364,924932.7222222222,827141.9166666667,832138.1666666666,918703.761904762,858715.3333333334,813324.0166666666,809342.9833333333
gc_1476,gongcha_existing,AEON MALL TOKI,"1F, AEON MALL TOKI, 1372-1, Tokitsucho Tokiguchi, Toki-shi, Gifu",35.346769,137.154191,FC,2022.0,3.6139630390143735,500,479.31778019579997,44.53005973353041,2.0,1,Suburbs SC,Shopping Center, Gifu,岐阜県,Toki City,土岐市,low_density,0,1.0,1,1,2,1.0,1,3,4,0.0,0,0,0,1.0,1,1,1,3.0,3,5,7,0.0,0,0,0,gc_1437,21.50555406843617,0.0,0,0,0,0.0,0,0,0,0.0,1,4,9,0.0,0.0,49000.0,0.0,104168.0,27000.0,133809.0,27000.0,0.0,0,1,3,stn_5719,2.9195609857011577,0.0,0.0,0.0,0.0,10069.0,9581.0,39216.0,35103.0,0.0,0,0,0,stn_5746,31.61102497771422,0.0,0,17,54,0.0,0,1,1,0.0,0,4,6,0.0,0,3,9,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,3,27,76,721.5,533.4166666666666,423.25,410.75,457.9166666666667,279.25,134.0,133.16666666666666,1215.4166666666665,874.8333333333333,794.0833333333334,716.5833333333334,830.0,545.3333333333334,559.0,473.33333333333337,49675.083333333336,42080.29545454546,37029.5,37389.25,38172.97619047619,34784.9,33360.16666666667,33200.21464646465,125871.91666666666,119773.43939393939,114610.63333333333,115125.33333333333,118192.55952380953,115206.28484848485,112948.01666666666,112986.101010101
gc_1342,gongcha_existing,atre SHINURAYASU,"1F, atre Shinurayasu, 1-1-1, Irifune, Urayasu-shi, Chiba",35.6499584,139.9132089,DOS,2023.0,2.43668720054757,500,525.5645966844,48.826527725770816,14.0,1,Urban SC,Commercial building, Chiba,千葉県,Urayasu City,浦安市,low_density,0,2.0,2,3,10,0.0,0,2,2,0.0,0,1,1,1.0,1,3,5,3.0,3,9,18,0.0,0,0,1,gc_1350,3.096231865044008,0.0,0,0,1,0.0,0,0,0,3.0,3,9,12,54991.0,7970.0,54991.0,7970.0,166903.0,7970.0,234829.0,7970.0,1.0,1,4,14,stn_6732,0.07835389958414522,114516.0,103208.0,114516.0,103208.0,267269.0,248548.0,844258.0,815094.0,0.0,0,0,0,stn_7687,13.572784452919214,0.0,12,65,122,0.0,1,4,4,0.0,0,5,8,0.0,0,0,8,1407,759,577.7,7741475,47216634,11804877,7305098,59,63,98,70,42,28,31,57,35,23,151,0.0,4,27,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44227.166666666664,44317.083333333336,44052.583333333336,44276.583333333336,45470.833333333336,44143.08333333333,42801.0,42988.5,208814.15000000002,222416.8333333333,227199.91666666666,228700.4166666667,212421.45454545453,219092.78333333333,217548.17857142855,219285.73333333334,538541.0388888889,541887.7083333334,525545.25,529161.25,490836.8378787879,503815.42727272725,501675.80735930736,505257.5
gc_1536,gongcha_existing,METRO M KORAKUEN,東京都文京区春日１丁目２−３ メトロ・エム後楽園 2F,35.7073678,139.7514244,FC,2025.0,1.1526351813826146,500,1039.2986124066,96.55395898841034,44.0,1,Terminal,Terminal, Tokyo,東京都,Bunkyo-ku,文京区,low_density,0,1.0,6,48,156,1.0,3,27,97,1.0,1,1,9,0.0,0,2,11,3.0,10,78,273,0.0,0,5,14,gc_1523,1.021014603590298,0.0,0,4,11,0.0,0,1,3,2.0,3,17,85,14775.0,18150.0,19575.0,18150.0,161130.0,84050.0,1180256.81,432504.0,1.0,8,66,207,stn_6114,0.051387603319530954,106481.0,104894.0,760365.0,601076.0,6430342.0,5302139.0,21697545.0,18309718.0,0.0,0,1,3,stn_7685,2.435431232608274,4.0,51,330,739,0.0,7,52,75,1.0,7,53,91,3.0,18,70,202,592,310,342.7,7852933,26466949,6048462,3672456,26,22,35,32,42,12,10,16,16,22,54,0.0,4,27,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147842.66666666666,121346.16666666666,106895.41666666667,103020.58333333333,110365.25,97670.08333333334,104887.5,99242.5,878799.0833333333,698952.0,620344.8333333333,593845.75,678687.8333333334,580282.25,620964.5,581396.3333333334,2513915.416666667,2040132.0,1764365.0833333335,1710026.4166666665,2009981.6666666665,1713960.0000000002,1735540.5,1649653.5
gc_1482,gongcha_existing,AEON MALL TOKONAME,"1F, AEON MALL TOKONAME, 2-20-3, Rinkuu, Tokoname-shi, Aichi",34.8829778,136.8263207,FC,2023.0,3.236139630390144,500,744.6095957118,69.17646527041336,22.0,1,Suburbs SC,Shopping Center, Aichi,愛知県,Tokoname City,常滑市,low_density,0,1.0,1,3,5,1.0,1,1,1,0.0,0,0,0,1.0,1,1,1,3.0,3,5,7,0.0,0,0,0,gc_1506,17.19045694861316,0.0,0,0,0,0.0,0,0,0,1.0,1,3,3,82800.0,0.0,82800.0,0.0,109270.0,23214.0,109270.0,23214.0,0.0,1,5,7,stn_9527,0.4076318087183432,0.0,0.0,2280.0,2931.0,46868.0,46531.0,49005.0,48539.0,0.0,0,0,0,stn_5749,23.379069540897643,0.0,0,8,15,0.0,0,0,0,0.0,0,0,1,0.0,0,0,0,36,13,13.1,4049618,1098494,265271,183915,0,0,0,21,3,0,0,0,7,2,7,0.0,4,21,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16284.75,8568.666666666666,3109.583333333333,3174.7499999999995,13612.25,7684.0,3695.666666666667,3796.25,58830.48333333334,46597.08181818182,35547.055555555555,36117.84444444445,46241.55555555556,39027.594696969696,33666.27380952382,33982.45833333333,81299.27619047619,66197.78737373737,51650.88888888889,52445.9808080808,61421.46616161616,53039.21374458875,46052.115476190476,46620.15833333333
gc_1514,gongcha_existing,AEON MALL ITAMI,"1F, AEON MALL ITAMI, 1-1-1, Fujinoki, Itami-shi, Hyogo",34.7818563,135.4232033,FC,2024.0,2.083504449007529,500,331.9732718484,30.8413128745319,,1,Suburbs SC,Shopping Center, Hyōgo,兵庫県,Itami City,伊丹市,low_density,0,1.0,1,4,12,0.0,1,1,2,0.0,0,0,0,1.0,2,3,11,2.0,4,8,25,0.0,0,0,0,gc_1544,5.404655269069848,0.0,0,0,0,0.0,0,0,0,1.0,4,5,16,57000.0,0.0,86242.0,0.0,145222.0,18755.0,291008.0,18755.0,1.0,2,9,20,stn_4549,0.1899133482307834,50094.0,46494.0,73166.0,67136.0,206430.0,194437.0,586923.0,540356.0,0.0,0,0,0,stn_5753,8.82962936712056,0.0,9,56,242,0.0,0,0,4,0.0,0,3,22,0.0,2,3,8,359,151,176.0,5059091,9771128,1856449,1032421,14,16,14,16,16,6,7,6,7,6,26,0.0,4,26,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49213.583333333336,46396.50000000001,43265.583333333336,43233.66666666667,49329.333333333336,46414.5,44050.416666666664,43895.666666666664,211214.58333333334,212873.8333333333,214886.6666666667,214053.6666666667,209637.66666666666,212953.25000000003,217077.16666666666,216460.91666666666,686411.1666666666,716414.1666666667,743724.0833333334,743075.3333333335,698016.5,726551.5,749310.25,749199.4166666666
gc_1547,gongcha_existing,AEON MALL MUSASHI-MURAYAMA,東京都武蔵村山市榎１丁目1−３ イオンモールむさし村山 1F,35.7463874,139.3848642,FC,2025.0,1.0650239561943875,500,524.4890893242,48.726609865486154,3.0,1,Suburbs SC,Shopping Center, Tokyo,東京都,Musashimurayama City,武蔵村山,low_density,0,2.0,3,3,8,0.0,0,0,2,1.0,1,1,1,1.0,1,2,6,4.0,5,6,17,0.0,0,0,2,gc_1561,3.965648303481863,0.0,0,0,2,0.0,0,0,0,1.0,1,2,8,78000.0,0.0,78000.0,0.0,90535.0,0.0,262606.0,53061.0,0.0,0,4,22,stn_4823,2.066282010347541,0.0,0.0,0.0,0.0,44054.0,44436.0,401503.0,374726.0,0.0,0,0,0,stn_6949,27.876970549876276,0.0,4,36,101,0.0,0,1,4,0.0,0,2,9,0.0,0,0,4,19,11,7.4,4621622,271501,61905,37436,0,0,1,1,1,0,0,0,1,0,1,0.0,3,27,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23964.916666666668,18607.166666666668,14690.333333333332,14782.333333333334,22647.166666666668,18923.833333333332,16381.0,16503.166666666668,100204.96666666667,105499.33333333334,111008.16666666666,111045.16666666666,105108.92142857143,108738.6,110652.63333333335,111018.16666666666,353790.71666666673,344937.4166666666,339606.2857142857,339932.60984848486,356982.75476190477,352236.6,347743.73333333334,348894.9873737374
gc_1540,gongcha_existing,KAWASAKI LEFRONT,神奈川県川崎市川崎区日進町１−１１ 川崎ルフロン 2F FOOD VILLAGE,35.5294754,139.6965473,FC,2025.0,1.103353867214237,500,571.811413173,53.12299571801122,10.0,1,Urban SC,Commercial building, Kanagawa,神奈川県,Kawasaki-ku,川崎区,low_density,0,4.0,7,8,14,3.0,5,7,13,0.0,1,1,3,0.0,3,4,10,7.0,16,20,40,1.0,2,2,2,gc_1554,0.2175324988739134,1.0,2,2,2,0.0,0,0,0,5.0,10,17,25,115361.0,43042.0,240291.59,143768.0,344413.58999999997,143768.0,482647.88,186849.0,0.0,4,15,47,stn_7899,0.21145471990589623,0.0,0.0,581301.0,532377.0,762261.0,700208.0,1903744.0,1737240.0,0.0,0,0,0,stn_5738,7.553647864810524,0.0,13,107,245,0.0,1,3,8,0.0,0,6,25,0.0,2,7,15,1049,546,506.4,5224427,29427650,7793443,4669633,21,23,40,94,104,12,14,22,50,53,98,0.0,4,27,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162591.16666666666,142420.75,125915.58333333333,124689.33333333333,152694.91666666666,133908.08333333334,123915.33333333334,122500.66666666666,445907.0,450214.3333333333,458757.75,456073.0833333333,454895.0833333334,455632.24999999994,459546.5833333334,457795.3333333334,928051.6666666666,959534.1666666667,1007143.6666666667,999393.5833333333,953204.1666666666,973219.0833333334,997874.2499999999,993549.9166666666
gc_1543,gongcha_existing,KEYAKI WALK MAEBASHI,群馬県前橋市文京町２丁目１−１ けやきウォーク前橋 1F,36.3787148,139.0784351,FC,2025.0,1.0650239561943875,500,741.7415760846001,68.9100176429876,25.0,1,Suburbs SC,Shopping Center, Gunma,群馬県,Maebashi City,前橋市,low_density,0,1.0,1,2,4,0.0,0,0,1,0.0,0,0,0,1.0,1,2,2,2.0,2,4,7,0.0,0,0,0,gc_1551,8.600050825382787,0.0,0,0,0,0.0,0,0,0,1.0,1,1,4,55634.0,0.0,55634.0,0.0,55634.0,0.0,102872.0,0.0,0.0,1,7,9,stn_8191,0.6965540913821897,0.0,0.0,21364.0,19804.0,39403.0,36256.0,39762.0,36599.0,0.0,0,0,0,stn_6948,8.531809625037273,0.0,14,72,121,0.0,0,1,8,0.0,2,6,10,0.0,4,24,31,353,176,172.4,4745360,10641706,2066318,1390296,15,18,17,21,15,6,9,9,7,7,31,0.0,3,27,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24497.333333333332,20929.0,18017.833333333332,18086.916666666668,24164.5,21519.416666666668,20647.5,20329.166666666668,130250.75,126723.0,125963.25,125140.08333333334,129124.00000000001,128727.91666666666,133094.0,131485.0833333333,236783.33333333337,232933.91666666666,232983.8333333333,231591.08333333334,241537.41666666663,240059.75,246475.91666666666,243975.25
gc_1548,gongcha_existing,SAPPORO 4-CHOME PLACE,北海道札幌市中央区南１条西４丁目1−１ 札幌4丁目プレイス 1F,43.0585979,141.3521771,FC,2025.0,1.0650239561943875,500,408.692796876,37.968786908171026,8.0,1,Terminal,Terminal, Hokkaido,北海道,Chuo-ku,中央区,low_density,1,2.0,8,17,22,0.0,4,11,11,0.0,0,1,1,1.0,3,5,10,3.0,15,34,44,0.0,2,2,2,gc_1410,0.6082312154486342,0.0,2,2,2,0.0,0,0,0,3.0,9,21,33,33688.0,28749.0,94550.0,45071.0,368826.2,104749.0,490296.2,104749.0,3.0,13,43,61,stn_2408,0.04265422619235181,177456.0,184380.0,464449.0,468461.0,966906.0,956808.0,1235976.0,1222214.0,0.0,0,0,0,stn_10109,140.68728642188023,0.0,26,169,277,0.0,0,22,24,0.0,0,13,22,0.0,23,67,77,174,80,149.6,4473596,6755383,1611925,1165717,0,0,10,9,8,0,0,5,6,2,11,0.0,4,30,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196218.0833333333,174413.5,123174.41666666667,129056.58333333331,161932.5,131481.66666666666,105423.16666666667,104476.5,585817.1666666667,541409.0,477416.8333333333,482461.1666666666,541003.5833333334,496232.5833333334,466894.6666666667,463545.4166666666,985349.4166666666,966410.0,923589.1666666667,929570.4166666667,959889.7272727274,941139.3166666667,924949.5833333334,923741.75
gc_1537,gongcha_existing,Machida MODI,東京都町田市原町田６丁目２−６ 町田モディ 1F,35.5433843,139.4451339,FC,2025.0,1.1416837782340865,500,1071.9223356659998,99.58480075037838,57.0,1,Terminal,Commercial building, Tokyo,東京都,Machida City,町田市,low_density,0,5.0,6,9,13,4.0,4,8,12,2.0,2,2,2,1.0,1,4,5,12.0,13,23,32,0.0,0,1,2,gc_1355,1.4546695963867287,0.0,0,1,2,0.0,0,0,0,6.0,7,13,21,70860.0,13819.0,82530.0,13819.0,197965.0,36763.0,353030.0,83372.0,1.0,2,7,18,stn_3022,0.060735888688060825,289419.0,258628.0,514499.0,458864.0,794657.0,716398.0,1407637.0,1286696.0,0.0,0,0,0,stn_5738,16.1178988794837,0.0,19,98,203,0.0,0,4,10,0.0,0,7,17,0.0,11,12,13,238,123,130.3,4909823,6435931,1447329,928695,7,5,9,14,17,3,3,5,8,8,19,0.0,2,26,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73542.16666666666,61745.33333333333,49333.25,49422.5,65827.5,55846.16666666667,48749.58333333333,48515.833333333336,321360.5833333333,330041.3333333333,332025.75,332929.4166666666,325509.6666666667,331152.5833333334,330693.1666666666,332183.0,662588.1666666667,687586.5,705876.9166666666,707093.5,699261.9166666666,710265.1666666666,710461.6666666667,713285.25
gc_1470,gongcha_existing,THE OUTLETS KITAKYUSHU,"1F,THE OUTLETS KITAKYUSHU, 4-1-1 Higashida, Yahatahigashi-ku, Kitakyushu-shi",33.8723723,130.8106561,FC,2022.0,4.057494866529774,500,678.2866418328001,63.01486388619263,10.0,1,Suburbs SC,Shopping Center, Fukuoka,福岡県,Yahatahigashi-ku,八幡東区,low_density,0,1.0,2,3,5,0.0,0,0,1,0.0,0,0,0,0.0,1,2,4,1.0,3,5,10,0.0,1,1,1,gc_1458,0.25821034132555276,0.0,1,1,1,0.0,0,0,0,1.0,2,5,7,48000.0,0.0,96000.0,0.0,138322.0,0.0,170967.0,0.0,0.0,2,5,14,stn_1472,0.44174090307814967,0.0,0.0,10400.0,12086.0,43690.0,41299.0,95002.0,87282.0,0.0,0,0,0,stn_4050,6.8961105258239,0.0,3,46,118,0.0,0,1,7,0.0,0,5,16,0.0,1,6,10,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3,26,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17388.166666666664,13046.666666666668,10335.583333333332,10315.916666666668,14838.416666666668,11374.75,9933.833333333334,9719.666666666668,97087.24999999999,93862.5,94248.0,93404.5,95315.08333333334,92615.58333333334,95028.5,93673.66666666667,222872.66666666666,225566.2388888889,231456.30555555556,230176.9384920635,224212.19458874458,226240.64285714287,235668.40353535354,233178.97330447327
gc_1526,gongcha_existing,ViVa City Hikone,滋賀県彦根市竹ケ鼻町４３−１ ビバシティ平和堂 1F,35.2436999,136.2494745,FC,2024.0,1.6043805612594113,500,1102.0365417516,102.38250083834889,20.0,1,Suburbs SC,Shopping Center, Shiga,滋賀県,Hikone City,彦根市,low_density,0,1.0,2,2,5,0.0,0,0,0,0.0,0,0,0,1.0,1,1,1,2.0,3,3,6,0.0,0,0,0,gc_1571,23.942693615256637,0.0,0,0,0,0.0,0,0,0,1.0,1,1,3,42962.0,0.0,42962.0,0.0,42962.0,0.0,68441.0,0.0,0.0,1,6,10,stn_4340,0.29598895837775063,0.0,0.0,11802.0,11256.0,19242.0,18243.0,41960.0,39649.0,0.0,0,0,0,stn_5747,8.719130832466696,0.0,1,27,48,0.0,0,0,2,0.0,0,3,6,0.0,0,2,2,146,78,117.3,5040921,5713881,1055690,592661,6,7,9,8,7,3,4,5,5,3,17,0.0,4,26,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16553.666666666664,15227.833333333334,14598.5,14556.5,17423.0,17045.583333333336,17576.0,17347.75,62498.916666666664,63885.83333333333,65773.08333333333,65402.75,64318.83333333333,65519.5,67228.66666666666,66938.0,113735.33333333334,111617.16666666666,111313.42424242423,110931.49090909092,110930.33333333334,109330.95454545456,110313.75,109763.01911976912
gc_1430,gongcha_existing,NAHA MAIN PLACE,"1F, NAHA MAIN PLACE, 4-4-9, Omoromachi, Naha-shi",26.2252975,127.6948569,FC,2020.0,5.47296372347707,500,556.7543101302,51.72414567402597,,1,Suburbs SC,Shopping Center, Okinawa,沖縄県,Naha City,那覇市,low_density,0,1.0,1,5,11,1.0,1,1,3,0.0,0,1,1,1.0,2,3,7,3.0,4,10,22,0.0,0,2,3,gc_1385,1.170981881219444,0.0,0,1,2,0.0,0,1,1,1.0,5,8,16,37110.0,0.0,65366.0,0.0,95735.0,0.0,240170.0,0.0,0.0,3,10,18,stn_520,0.4654297478900225,0.0,0.0,23188.0,24297.0,66737.0,71494.0,108872.0,116989.0,0.0,0,0,0,stn_1375,657.015768160984,0.0,33,140,226,0.0,0,3,3,0.0,2,13,23,0.0,19,43,47,830,445,464.0,3956034,27153121,4585893,3445736,41,43,33,38,58,21,22,18,21,32,82,0.0,2,26,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46082.83333333333,45254.66666666667,41896.58333333333,42220.91666666667,42422.75,41003.16666666667,39092.5,39180.41666666667,264842.0833333333,278622.75,279140.8333333334,280844.9166666666,248501.41666666666,255241.56818181818,264107.31666666665,261794.70454545456,458356.1666666667,466759.5,465429.4861111111,466178.25,443769.8333333334,449046.48484848486,456770.9666666667,454456.65454545454
gc_1463,gongcha_existing,AEON MALL KUMIYAMA,"1F, AEONMALL KUMIYAMA 156-1 Minamiouchi, Mori, Kumiyama-cho, Kuse-gun",34.8929239,135.7491371,FC,2022.0,4.191649555099247,500,1224.285878361,113.73983095737198,44.0,1,Suburbs SC,Shopping Center, Kyoto,京都府,Kumiyama-cho,久御山町,low_density,0,0.0,1,1,2,0.0,0,0,1,0.0,0,0,0,0.0,1,1,2,0.0,2,2,5,0.0,0,0,0,gc_1438,7.480921891182367,0.0,0,0,0,0.0,0,0,0,0.0,2,2,5,0.0,0.0,45966.0,0.0,45966.0,0.0,81701.0,0.0,0.0,0,3,18,stn_1009,2.974767057812823,0.0,0.0,0.0,0.0,38515.0,34191.0,179929.0,166314.0,0.0,0,0,0,stn_5748,10.236640063712017,0.0,0,29,96,0.0,0,1,3,0.0,0,3,4,0.0,0,1,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4,27,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12271.166666666666,7622.166666666666,4245.833333333334,4101.5,10370.25,6718.583333333334,4353.416666666666,4170.166666666667,72104.08333333333,65555.25,60831.666666666664,60785.0,64493.08333333333,61816.416666666664,59628.583333333336,59506.25,280050.75,279068.8333333334,280843.0833333334,280164.0833333334,276123.9166666666,278868.5,283173.5833333334,282197.9166666666
gc_1542,gongcha_existing,Tokyo Star Bank Fujisawa Lounge,神奈川県藤沢市南藤沢３−１２ クリオ藤沢駅前 3F,35.3377966,139.4886362,FC,2025.0,1.0677618069815196,500,327.3127399542,30.408335479965046,34.0,1,Roadside,Street-level (roadside), Kanagawa,神奈川県,Fujisawa City,藤沢市,low_density,0,2.0,2,4,8,1.0,2,5,7,0.0,0,1,1,1.0,1,2,3,4.0,5,12,19,0.0,0,0,2,gc_1360,3.78042272901446,0.0,0,0,2,0.0,0,0,0,5.0,6,10,15,35663.0,0.0,46833.0,0.0,113275.0,19058.0,219411.0,94165.0,3.0,4,16,28,stn_2119,0.14043670000929104,407865.0,388269.0,408604.0,388968.0,502690.0,481674.0,927671.0,891153.0,0.0,0,0,0,stn_5738,22.18210707579155,0.0,11,67,149,0.0,0,0,4,0.0,0,10,18,0.0,1,3,5,721,379,411.0,5512287,22892189,5816985,3208885,17,19,18,33,52,10,9,11,18,24,48,0.0,2,28,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49047.25,42725.33333333333,38218.58333333333,37427.166666666664,46905.41666666667,40482.16666666667,37193.33333333333,36609.08333333333,234921.41666666663,237129.5,240996.24999999997,240538.58333333334,236546.6666666667,236682.66666666666,234843.1666666667,235662.75,457935.0333333333,455917.9545454545,457291.6666666667,457106.75,458619.87500000006,456671.5,450220.6666666666,451953.1666666667
